Player,Player_ID,Year,Team,Position,PPG,ORPG,RPG,APG,SPG,BPG,TOPG,FG%,3P%,FT%,MPG,FPG,PTS,REB,AST,STL,BLK,TO,FGM,FGA,3PM,3PA,FTM,FTA,MINS,FLS,G,GS,TD
JaVale McGee,mcgeeja01,21-22,PHO,C,9.2,2.2,6.7,0.6,0.3,1.1,1.3,0.629,0.222,0.699,15.8,2.4,680,496,42,22,81,98,288,458,2,9,102,146,1172,181,74,17,0
Jae Crowder,crowdja01,21-22,PHO,PF,9.4,0.4,5.3,1.9,1.4,0.4,0.8,0.399,0.348,0.789,28.1,2.6,632,354,124,95,30,55,217,544,127,365,71,90,1886,173,67,67,0
Justin Jackson,jacksju01,21-22,BOS-PHO,SF,2.1,0.1,1.0,0.3,0.0,0.0,0.1,0.333,0.333,1.0,5.3,0.4,15,7,2,0,0,1,5,15,3,9,2,2,37,3,7,0,0
Landry Shamet,shamela01,21-22,PHO,SG,8.3,0.2,1.8,1.6,0.4,0.1,0.6,0.394,0.368,0.84,20.8,1.3,573,126,108,28,9,41,191,485,123,334,68,81,1437,92,69,14,0
M.J. Walker,walkemj01,21-22,PHO,SG,0.0,0.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,,4.0,0.5,0,1,1,2,0,0,0,4,0,2,0,0,8,1,2,0,0
Mikal Bridges,bridgmi01,21-22,PHO,SF,14.2,0.9,4.2,2.3,1.2,0.4,0.8,0.534,0.369,0.834,34.8,1.8,1162,347,185,96,36,68,458,858,115,312,131,157,2854,150,82,82,0
Paris Bass,basspa01,21-22,PHO,SF,3.0,1.0,2.0,0.0,0.5,0.0,1.0,0.333,0.0,1.0,3.5,1.0,6,4,0,1,0,2,2,6,0,2,2,2,7,2,2,0,0
Torrey Craig,craigto01,21-22,IND-PHO,SF,6.6,1.1,4.0,1.2,0.6,0.5,0.9,0.454,0.329,0.75,20.5,1.9,516,310,91,46,36,67,200,441,77,234,39,52,1596,151,78,16,0
Bismack Biyombo,biyombi01,22-23,PHO,C,4.3,1.5,4.3,0.9,0.3,1.4,0.8,0.578,,0.357,14.3,1.9,263,260,56,18,88,51,119,206,0,0,25,70,874,114,61,14,0
Cameron Payne,payneca01,22-23,PHO,PG,10.3,0.2,2.2,4.5,0.7,0.2,1.7,0.415,0.368,0.766,20.2,1.8,493,106,214,33,8,81,188,453,68,185,49,64,968,88,48,15,0
Chris Paul,paulch01,22-23,PHO,PG,13.9,0.5,4.3,8.9,1.5,0.4,1.9,0.44,0.375,0.831,32.0,2.1,819,251,524,91,22,114,294,668,98,261,133,160,1889,126,59,59,0
Damion Lee,leeda03,22-23,PHO,SG,8.2,0.5,3.0,1.3,0.4,0.1,1.1,0.442,0.445,0.904,20.4,1.6,604,225,99,30,7,78,200,452,110,247,94,104,1506,118,74,5,0
Darius Bazley,bazleda01,22-23,OKC-PHO,C,5.2,0.8,3.2,0.9,0.5,0.8,0.6,0.454,0.377,0.543,14.3,1.0,224,138,38,22,34,27,83,183,20,53,38,70,616,44,43,1,0
Deandre Ayton,aytonde01,22-23,PHO,C,18.0,2.6,10.0,1.7,0.6,0.8,1.8,0.589,0.292,0.76,30.4,2.8,1203,667,115,37,53,120,522,887,7,24,152,200,2035,190,67,67,0
Devin Booker,bookede01,22-23,PHO,SG,27.8,0.9,4.5,5.5,1.0,0.3,2.7,0.494,0.351,0.855,34.6,3.0,1471,240,293,51,18,145,527,1067,111,316,306,358,1835,159,53,53,0
Duane Washington Jr.,washidu02,22-23,PHO,SG,7.9,0.1,1.2,2.0,0.2,0.1,1.1,0.367,0.36,0.667,12.7,0.7,244,36,63,6,4,34,94,256,40,111,16,24,394,23,31,3,0
Ish Wainright,wainris01,22-23,PHO,SF,4.2,0.8,2.3,0.9,0.6,0.4,0.4,0.37,0.329,0.839,15.2,2.0,251,139,53,38,22,22,84,227,57,173,26,31,915,117,60,2,0
Jock Landale,landajo01,22-23,PHO,C,6.6,1.7,4.1,1.0,0.2,0.4,0.9,0.528,0.25,0.752,14.2,1.8,456,280,68,16,30,59,178,337,21,84,79,105,979,126,69,4,0
Josh Okogie,okogijo01,22-23,PHO,SG,7.3,1.5,3.5,1.5,0.8,0.5,0.9,0.391,0.335,0.724,18.8,1.6,529,251,105,56,34,63,162,414,66,197,139,192,1350,114,72,26,0
