Player,Player_ID,Year,Team,Position,PPG,ORPG,RPG,APG,SPG,BPG,TOPG,FG%,3P%,FT%,MPG,FPG,PTS,REB,AST,STL,BLK,TO,FGM,FGA,3PM,3PA,FTM,FTA,MINS,FLS,G,GS,TD
David Roddy,roddyda01,24-25,ATL-PHI-HOU,PF,4.6,0.4,2.5,1.1,0.4,0.3,0.7,0.456,0.311,0.769,12.4,0.6,153,84,35,14,9,22,57,125,19,61,20,26,410,20,33,3,0
Dillon Brooks,brookdi01,24-25,HOU,SF,14.0,1.0,3.7,1.7,0.8,0.2,1.0,0.429,0.397,0.818,31.8,3.2,1053,275,128,60,16,76,384,895,186,469,99,121,2388,242,75,75,0
Fred VanVleet,vanvlfr01,24-25,HOU,PG,14.1,0.5,3.7,5.6,1.6,0.4,1.4,0.378,0.345,0.81,35.2,2.3,844,221,333,94,25,87,287,759,159,461,111,137,2111,140,60,60,0
Jabari Smith Jr.,smithja05,24-25,HOU,PF,12.2,1.8,7.0,1.1,0.4,0.7,1.1,0.438,0.354,0.825,30.1,2.2,698,399,60,25,41,61,248,566,98,277,104,126,1716,123,57,39,0
Jack McVeigh,mcveija01,24-25,HOU,PF,1.6,0.2,0.6,0.1,0.0,0.2,0.2,0.294,0.308,,4.8,0.3,14,5,1,0,2,2,5,17,4,13,0,0,43,3,9,0,0
Jae'Sean Tate,tateja01,24-25,HOU,SF,3.6,1.0,2.2,0.9,0.5,0.1,0.4,0.473,0.348,0.681,11.3,1.6,188,117,47,26,7,22,70,148,16,46,32,47,588,82,52,2,0
Jalen Green,greenja05,24-25,HOU,SG,21.0,0.5,4.6,3.4,0.9,0.3,2.5,0.423,0.354,0.813,32.9,1.5,1723,377,282,71,27,203,608,1437,234,661,273,336,2697,127,82,82,0
Jeff Green,greenje02,24-25,HOU,PF,5.4,0.3,1.8,0.6,0.2,0.1,0.3,0.504,0.367,0.808,12.4,1.0,172,58,20,6,4,9,61,121,29,79,21,26,396,32,32,3,0
Jock Landale,landajo01,24-25,HOU,C,4.8,1.3,3.3,0.9,0.3,0.2,0.5,0.533,0.423,0.675,11.9,1.2,200,137,37,13,10,21,81,152,11,26,27,40,500,49,42,3,0
N'Faly Dante,nfalyda01,24-25,HOU,C,6.0,1.5,5.2,0.5,0.2,1.2,0.5,0.769,,0.8,12.8,2.2,24,21,2,1,5,2,10,13,0,0,4,5,51,9,4,0,0
