Player,Player_ID,Year,Team,Position,PPG,ORPG,RPG,APG,SPG,BPG,TOPG,FG%,3P%,FT%,MPG,FPG,PTS,REB,AST,STL,BLK,TO,FGM,FGA,3PM,3PA,FTM,FTA,MINS,FLS,G,GS,TD
Svi Mykhailiuk,mykhasv01,24-25,UTA,SF,8.8,0.6,2.4,2.0,0.5,0.2,1.4,0.391,0.345,0.8,20.0,1.1,334,90,76,19,7,52,118,302,70,203,28,35,760,43,38,13,0
Taylor Hendricks,hendrta01,24-25,UTA,PF,4.7,1.7,5.0,0.7,1.7,1.3,0.7,0.222,0.25,0.75,25.0,2.7,14,15,2,5,4,2,4,18,3,12,3,4,75,8,3,3,0
Walker Kessler,kesslwa01,24-25,UTA,C,11.1,4.6,12.2,1.7,0.6,2.4,1.5,0.663,0.176,0.52,30.0,2.2,641,707,97,36,138,86,278,419,6,34,79,152,1740,130,58,58,0
Ace Bailey,baileac01,25-26,UTA,SF,13.8,1.4,4.2,1.8,0.8,0.7,1.5,0.443,0.344,0.75,27.6,2.7,993,302,131,60,49,107,395,892,137,398,66,88,1988,193,72,61,0
Andersson Garcia,garcian01,25-26,UTA,SF,5.2,3.4,8.4,2.8,1.6,0.8,1.4,0.31,0.077,0.778,33.8,3.2,26,42,14,8,4,7,9,29,1,13,7,9,169,16,5,2,0
Bez Mbeng,mbengbe01,25-26,UTA,SG,8.1,1.2,3.8,4.1,2.3,0.3,1.5,0.5,0.194,0.64,32.8,3.1,122,57,62,34,5,22,50,100,6,31,16,25,492,46,15,5,1
Blake Hinson,hinsobl01,25-26,UTA,SF,11.9,0.8,2.4,1.1,0.4,0.1,0.4,0.513,0.468,0.75,20.4,1.7,167,33,16,5,2,5,59,115,37,79,12,16,285,24,14,3,0
Brice Sensabaugh,sensabr01,25-26,UTA,SF,14.9,0.7,3.1,1.9,0.7,0.2,1.7,0.46,0.367,0.826,23.5,1.9,1116,231,143,54,12,124,394,857,162,442,166,201,1762,143,75,22,0
Cody Williams,willico04,25-26,UTA,SG,8.8,0.9,3.0,2.0,0.8,0.4,1.1,0.468,0.214,0.706,24.3,1.8,588,198,137,51,26,73,238,509,28,131,84,119,1631,122,67,41,0
Elijah Harkless,harklej01,25-26,UTA,SG,6.8,0.4,2.0,2.9,1.2,0.2,1.0,0.335,0.239,0.766,21.0,2.0,178,53,75,31,6,26,54,161,21,88,49,64,545,52,26,9,0
Hayden Gray,grayha01,25-26,UTA,SG,6.0,0.0,0.0,1.0,1.0,1.0,1.0,0.667,0.0,1.0,25.0,0.0,6,0,1,1,1,1,2,3,0,1,2,2,25,0,1,0,0
Isaiah Collier,colliis01,25-26,UTA,PG,11.7,0.4,2.5,7.2,1.1,0.3,2.5,0.495,0.27,0.722,25.7,2.3,688,150,423,66,20,148,255,515,27,100,151,209,1517,138,59,19,0
Jaren Jackson Jr.,jacksja02,25-26,MEM-UTA,C,19.4,0.9,5.7,2.0,1.1,1.4,2.2,0.476,0.357,0.803,30.3,3.7,931,272,94,53,69,107,342,719,84,235,163,203,1454,179,48,48,0
John Konchar,konchjo01,25-26,MEM-UTA,SG,4.4,1.3,4.3,2.1,1.5,0.7,0.6,0.472,0.283,0.727,19.9,1.4,248,240,118,83,38,35,94,199,28,99,32,44,1115,79,56,8,2
Jusuf Nurkić,nurkiju01,25-26,UTA,C,10.9,2.6,10.4,4.8,1.3,0.5,2.5,0.503,0.352,0.549,26.4,3.3,447,425,196,52,22,101,180,358,25,71,62,113,1083,134,41,36,3
Kennedy Chandler,chandke01,25-26,UTA,PG,15.0,0.5,3.4,6.7,1.0,0.2,2.1,0.445,0.395,0.651,32.3,2.1,165,37,74,11,2,23,61,137,15,38,28,43,355,23,11,2,0
Kevin Love,loveke01,25-26,UTA,PF,6.7,1.5,5.8,1.8,0.4,0.2,0.8,0.397,0.373,0.841,16.6,1.5,248,215,67,14,9,30,79,199,53,142,37,44,613,54,37,5,0
Keyonte George,georgke01,25-26,UTA,PG,23.6,0.4,3.7,6.1,1.1,0.3,3.1,0.456,0.371,0.892,33.1,2.2,1275,199,332,58,14,166,402,881,134,361,337,378,1786,120,54,54,0
Kyle Filipowski,filipky01,25-26,UTA,C,11.4,1.9,7.2,2.6,0.9,0.5,1.6,0.492,0.325,0.75,23.4,3.0,879,552,198,73,39,125,323,657,74,228,159,212,1801,232,77,41,0
Lauri Markkanen,markkla01,25-26,UTA,PF,26.7,2.0,6.9,2.1,1.0,0.5,1.5,0.477,0.355,0.896,34.4,1.8,1123,289,89,42,21,63,384,805,115,324,240,268,1443,77,42,42,0
Mo Bamba,bambamo01,25-26,TOR-UTA,C,2.5,2.5,5.5,0.2,0.0,0.8,0.5,0.455,,,11.0,1.5,10,22,1,0,3,2,5,11,0,0,0,0,44,6,4,0,0
Oscar Tshiebwe,tshieos01,25-26,UTA,C,7.8,2.9,6.6,1.2,0.6,0.2,0.8,0.634,,0.551,16.6,1.4,211,179,32,16,5,21,92,145,0,0,27,49,448,39,27,6,0
Svi Mykhailiuk,mykhasv01,25-26,UTA,SF,9.4,0.7,2.5,1.9,0.5,0.1,0.8,0.478,0.408,0.893,23.1,1.3,469,124,93,26,3,42,173,362,98,240,25,28,1156,63,50,41,0
Vince Williams Jr.,willivi01,25-26,MEM-UTA,SG,7.5,1.0,3.9,4.2,0.7,0.4,1.8,0.353,0.311,0.78,20.5,2.0,300,155,166,29,16,70,103,292,55,177,39,50,820,80,40,12,0
Walker Kessler,kesslwa01,25-26,UTA,C,14.4,4.6,10.8,3.0,1.4,1.8,3.2,0.703,0.75,0.7,30.8,4.4,72,54,15,7,9,16,26,37,6,8,14,20,154,22,5,5,0
